age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price
18.0,8.0,128000.0,1.0,0.0,5.0,0.0,3.0,400000.0
2.0,2.0,40000.0,3.0,5.0,5.0,0.0,5.0,950000.0
11.0,13.0,127000.0,1.0,2.0,5.0,0.0,9.0,290000.0
7.0,3.0,25000.0,1.0,2.0,5.0,0.0,6.0,557000.0
7.0,2.0,80000.0,2.0,2.0,5.0,7.0,5.0,500000.0
4.0,7.0,55000.0,2.0,5.0,7.0,0.0,3.0,1500000.0
9.0,11.0,90000.0,2.0,2.0,5.0,0.0,8.0,300000.0
0.0,2.0,20000.0,1.0,8.0,7.0,0.0,5.0,900000.0
3.0,8.0,18837.0,1.0,5.0,5.0,4.0,3.0,2675393.0
11.0,2.0,160000.0,2.0,8.0,7.0,0.0,11.0,400000.0
9.0,2.0,67000.0,2.0,0.0,5.0,0.0,5.0,570000.0
10.0,7.0,150000.0,2.0,5.0,7.0,0.0,5.0,350000.0
1.0,4.0,12000.0,1.0,4.0,5.0,0.0,3.0,780000.0
4.0,8.0,30000.0,1.0,0.0,5.0,0.0,5.0,725000.0
2.0,19.0,19000.0,2.0,5.0,7.0,0.0,3.0,1895111.0
6.0,3.0,32309.0,1.0,2.0,5.0,0.0,3.0,675000.0
4.0,4.0,30000.0,1.0,5.0,5.0,0.0,5.0,500000.0
15.0,12.0,100000.0,2.0,0.0,5.0,0.0,13.0,100000.0
4.0,3.0,25000.0,1.0,0.0,5.0,0.0,3.0,600000.0
8.0,3.0,70836.0,2.0,0.0,5.0,0.0,3.0,535000.0
15.0,18.0,190000.0,2.0,5.0,8.0,0.0,9.0,420000.0
3.0,18.0,14136.0,2.0,5.0,7.0,0.0,3.0,3600000.0
3.0,13.0,26402.0,1.0,2.0,5.0,3.0,3.0,1292703.0
8.0,8.0,56131.0,1.0,0.0,5.0,0.0,6.0,349000.0
11.0,19.0,86000.0,2.0,5.0,7.0,0.0,9.0,400000.0
3.0,7.0,58000.0,2.0,5.0,5.0,0.0,5.0,1000000.0
5.0,34.0,38750.0,1.0,2.0,5.0,4.0,3.0,3400000.0
8.0,25.0,88000.0,2.0,5.0,5.0,0.0,5.0,850000.0
8.0,25.0,107000.0,2.0,5.0,5.0,0.0,3.0,890000.0
4.0,7.0,46435.0,1.0,0.0,5.0,0.0,5.0,650000.0
16.0,2.0,48000.0,1.0,0.0,5.0,0.0,5.0,35000.0
6.0,3.0,91000.0,2.0,5.0,7.0,0.0,3.0,750000.0
2.0,3.0,35000.0,1.0,0.0,5.0,0.0,3.0,780000.0
6.0,19.0,150000.0,2.0,5.0,7.0,0.0,5.0,643000.0
6.0,11.0,119000.0,2.0,2.0,5.0,0.0,8.0,550000.0
16.0,8.0,77000.0,3.0,2.0,5.0,0.0,6.0,200000.0
7.0,35.0,31000.0,2.0,2.0,5.0,7.0,3.0,4051000.0
8.0,3.0,63000.0,1.0,0.0,5.0,0.0,3.0,535000.0
7.0,13.0,30000.0,1.0,2.0,5.0,0.0,5.0,600000.0
8.0,2.0,90000.0,2.0,0.0,5.0,0.0,11.0,400000.0
8.0,3.0,111000.0,1.0,5.0,7.0,0.0,6.0,650000.0
15.0,3.0,140000.0,1.0,0.0,5.0,0.0,16.0,130000.0
9.0,8.0,75000.0,1.0,0.0,5.0,0.0,5.0,600000.0
8.0,4.0,74787.0,1.0,0.0,5.0,0.0,6.0,260000.0
4.0,7.0,50000.0,2.0,5.0,5.0,0.0,5.0,1750000.0
8.0,7.0,69000.0,2.0,0.0,5.0,0.0,5.0,350000.0
7.0,19.0,70493.0,2.0,5.0,0.0,0.0,6.0,500000.0
5.0,3.0,50000.0,1.0,4.0,5.0,0.0,3.0,500000.0
2.0,7.0,80000.0,1.0,0.0,5.0,0.0,5.0,700000.0
8.0,19.0,83000.0,2.0,5.0,7.0,0.0,5.0,600000.0
3.0,2.0,39000.0,1.0,0.0,5.0,7.0,5.0,600000.0
2.0,19.0,59000.0,2.0,5.0,7.0,0.0,5.0,1090000.0
2.0,31.0,42000.0,2.0,5.0,5.0,7.0,5.0,5000000.0
2.0,16.0,20000.0,1.0,2.0,5.0,0.0,5.0,1295000.0
7.0,2.0,60000.0,2.0,5.0,5.0,0.0,8.0,677000.0
15.0,11.0,75000.0,1.0,0.0,5.0,0.0,9.0,100000.0
17.0,2.0,150000.0,1.0,0.0,5.0,0.0,11.0,90000.0
11.0,3.0,137500.0,1.0,0.0,5.0,0.0,6.0,150000.0
4.0,14.0,48000.0,1.0,5.0,5.0,3.0,3.0,1280000.0
3.0,19.0,99000.0,2.0,5.0,7.0,0.0,8.0,800000.0
7.0,16.0,37910.0,1.0,2.0,5.0,7.0,3.0,695000.0
8.0,2.0,58000.0,2.0,2.0,5.0,0.0,5.0,630000.0
3.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,620000.0
16.0,3.0,96000.0,2.0,0.0,5.0,0.0,6.0,150000.0
4.0,18.0,150000.0,2.0,5.0,8.0,0.0,3.0,1720000.0
2.0,2.0,40000.0,1.0,5.0,4.0,7.0,5.0,1430000.0
6.0,7.0,59204.0,2.0,1.0,5.0,0.0,3.0,480000.0
2.0,19.0,50000.0,2.0,5.0,7.0,0.0,5.0,2100000.0
10.0,2.0,30000.0,1.0,0.0,5.0,0.0,8.0,550000.0
11.0,8.0,115000.0,2.0,5.0,7.0,7.0,1.0,700000.0
4.0,3.0,25269.0,1.0,1.0,5.0,0.0,3.0,655000.0
0.0,19.0,10000.0,2.0,5.0,5.0,0.0,5.0,1726000.0
1.0,2.0,40000.0,1.0,8.0,6.0,0.0,5.0,1350000.0
10.0,13.0,90000.0,1.0,2.0,5.0,0.0,11.0,500000.0
4.0,8.0,30000.0,1.0,0.0,5.0,0.0,5.0,700000.0
14.0,7.0,15000.0,2.0,0.0,5.0,0.0,6.0,150000.0
10.0,18.0,205000.0,2.0,5.0,7.0,0.0,3.0,1275000.0
7.0,3.0,100000.0,1.0,0.0,5.0,0.0,3.0,250000.0
3.0,7.0,80000.0,1.0,5.0,5.0,0.0,5.0,560000.0
10.0,2.0,209000.0,1.0,0.0,5.0,0.0,5.0,350000.0
9.0,8.0,10000.0,1.0,0.0,5.0,0.0,5.0,350000.0
2.0,27.0,26000.0,2.0,6.0,5.0,4.0,3.0,8500000.0
2.0,3.0,17000.0,1.0,1.0,5.0,0.0,3.0,690000.0
17.0,19.0,180000.0,2.0,5.0,7.0,0.0,9.0,190000.0
4.0,7.0,120000.0,2.0,0.0,5.0,0.0,5.0,550000.0
2.0,8.0,49865.0,2.0,5.0,5.0,0.0,3.0,1685000.0
6.0,3.0,48000.0,1.0,7.0,7.0,0.0,3.0,950000.0
7.0,18.0,103000.0,1.0,2.0,5.0,0.0,3.0,845000.0
11.0,2.0,87000.0,2.0,2.0,5.0,0.0,8.0,400000.0
4.0,3.0,24000.0,1.0,0.0,5.0,0.0,3.0,690000.0
11.0,19.0,160000.0,2.0,5.0,7.0,0.0,5.0,380000.0
4.0,8.0,25000.0,1.0,5.0,5.0,0.0,5.0,700000.0
2.0,7.0,45000.0,3.0,0.0,5.0,0.0,8.0,600000.0
12.0,3.0,200000.0,2.0,2.0,5.0,0.0,6.0,450000.0
2.0,31.0,10968.0,8.0,5.0,5.0,7.0,3.0,17500000.0
11.0,8.0,90000.0,4.0,0.0,5.0,0.0,5.0,150000.0
7.0,13.0,112500.0,2.0,1.0,5.0,0.0,3.0,600000.0
11.0,2.0,30000.0,1.0,0.0,5.0,0.0,8.0,345000.0
4.0,7.0,97593.0,1.0,1.0,5.0,0.0,3.0,530000.0
8.0,34.0,35000.0,1.0,2.0,5.0,7.0,6.0,5600000.0
0.0,34.0,2567.0,2.0,5.0,5.0,4.0,1.0,8400000.0
6.0,13.0,51700.0,1.0,2.0,5.0,3.0,3.0,795000.0
16.0,3.0,90000.0,1.0,0.0,5.0,0.0,6.0,135000.0
7.0,8.0,35000.0,1.0,0.0,5.0,0.0,6.0,420000.0
3.0,8.0,16247.0,1.0,5.0,5.0,0.0,8.0,980000.0
8.0,7.0,90000.0,2.0,8.0,7.0,0.0,11.0,450000.0
11.0,16.0,110000.0,2.0,2.0,5.0,0.0,6.0,200000.0
1.0,14.0,10000.0,1.0,8.0,7.0,0.0,5.0,1250000.0
5.0,8.0,47000.0,1.0,0.0,5.0,0.0,3.0,400000.0
2.0,19.0,50000.0,9.0,5.0,5.0,7.0,5.0,1500000.0
9.0,7.0,83000.0,2.0,0.0,5.0,0.0,5.0,380000.0
1.0,2.0,6294.0,1.0,0.0,5.0,7.0,5.0,527000.0
8.0,8.0,77000.0,2.0,0.0,5.0,0.0,6.0,430000.0
4.0,26.0,60000.0,1.0,5.0,5.0,7.0,8.0,2411000.0
2.0,7.0,60000.0,1.0,0.0,5.0,0.0,5.0,735000.0
4.0,4.0,24000.0,1.0,4.0,5.0,0.0,3.0,480000.0
17.0,8.0,72000.0,1.0,0.0,5.0,0.0,5.0,70000.0
7.0,2.0,80000.0,1.0,2.0,5.0,0.0,5.0,575000.0
6.0,31.0,68504.0,2.0,5.0,5.0,7.0,3.0,3550000.0
4.0,18.0,93000.0,2.0,7.0,7.0,4.0,6.0,1950000.0
4.0,18.0,72349.0,2.0,7.0,7.0,4.0,3.0,1850000.0
11.0,3.0,67000.0,1.0,0.0,5.0,0.0,6.0,300000.0
12.0,19.0,20000.0,2.0,5.0,8.0,0.0,5.0,600000.0
4.0,4.0,45000.0,1.0,8.0,7.0,0.0,5.0,650000.0
6.0,4.0,94000.0,1.0,0.0,5.0,0.0,5.0,340000.0
7.0,3.0,36000.0,1.0,0.0,5.0,0.0,3.0,500000.0
7.0,18.0,24900.0,2.0,5.0,7.0,0.0,3.0,1950000.0
13.0,19.0,160000.0,2.0,5.0,7.0,0.0,11.0,500000.0
4.0,4.0,14000.0,1.0,0.0,5.0,0.0,3.0,359000.0
13.0,8.0,80000.0,1.0,0.0,5.0,0.0,11.0,170000.0
6.0,18.0,180000.0,2.0,5.0,8.0,0.0,6.0,1500000.0
11.0,8.0,68000.0,1.0,0.0,5.0,0.0,3.0,160000.0
2.0,7.0,5995.0,2.0,5.0,5.0,4.0,3.0,2300000.0
4.0,2.0,33000.0,1.0,0.0,5.0,0.0,11.0,580000.0
7.0,3.0,55000.0,2.0,5.0,5.0,0.0,3.0,800000.0
7.0,2.0,100000.0,1.0,0.0,5.0,0.0,5.0,265000.0
8.0,4.0,37315.0,1.0,0.0,5.0,0.0,3.0,275000.0
11.0,8.0,61000.0,2.0,0.0,5.0,0.0,8.0,330000.0
4.0,14.0,38441.0,1.0,5.0,5.0,0.0,8.0,785000.0
1.0,3.0,15000.0,1.0,7.0,7.0,0.0,3.0,972452.0
10.0,13.0,100000.0,2.0,2.0,5.0,0.0,14.0,220000.0
13.0,2.0,30000.0,1.0,0.0,5.0,0.0,5.0,16000.0
4.0,3.0,32782.0,1.0,0.0,5.0,0.0,3.0,410000.0
15.0,2.0,70000.0,1.0,0.0,5.0,0.0,8.0,70000.0
13.0,12.0,67000.0,2.0,0.0,5.0,0.0,6.0,235000.0
10.0,8.0,95000.0,2.0,0.0,5.0,0.0,3.0,365000.0
14.0,2.0,150000.0,1.0,0.0,5.0,0.0,5.0,100000.0
10.0,2.0,80000.0,1.0,0.0,5.0,0.0,8.0,400000.0
8.0,8.0,25500.0,1.0,2.0,5.0,0.0,3.0,750000.0
12.0,2.0,150000.0,1.0,0.0,5.0,0.0,8.0,150000.0
5.0,11.0,35000.0,2.0,4.0,5.0,0.0,3.0,550000.0
4.0,19.0,42272.0,2.0,5.0,7.0,0.0,3.0,1450000.0
14.0,19.0,25000.0,2.0,5.0,9.0,0.0,8.0,300000.0
1.0,2.0,10000.0,1.0,5.0,5.0,0.0,5.0,1050000.0
7.0,13.0,170000.0,2.0,1.0,5.0,0.0,3.0,550000.0
7.0,7.0,80000.0,1.0,2.0,5.0,0.0,8.0,380000.0
16.0,11.0,150000.0,2.0,2.0,5.0,0.0,8.0,85500.0
1.0,19.0,40000.0,2.0,5.0,7.0,0.0,3.0,1850000.0
10.0,2.0,30000.0,1.0,0.0,5.0,0.0,5.0,375000.0
5.0,14.0,57000.0,2.0,5.0,5.0,0.0,5.0,965000.0
10.0,2.0,100000.0,2.0,0.0,5.0,0.0,8.0,490000.0
7.0,19.0,120000.0,2.0,5.0,7.0,0.0,5.0,650000.0
3.0,16.0,42000.0,1.0,2.0,5.0,5.0,3.0,1395000.0
3.0,19.0,106000.0,2.0,5.0,7.0,4.0,3.0,2200000.0
16.0,2.0,100000.0,2.0,0.0,5.0,0.0,14.0,125000.0
8.0,9.0,60000.0,2.0,2.0,5.0,0.0,8.0,650000.0
6.0,8.0,39000.0,1.0,0.0,5.0,0.0,3.0,530000.0
10.0,19.0,100000.0,1.0,5.0,0.0,0.0,3.0,600000.0
10.0,2.0,60000.0,1.0,0.0,5.0,0.0,14.0,200000.0
2.0,4.0,20000.0,1.0,5.0,5.0,0.0,5.0,700000.0
7.0,29.0,58098.0,1.0,5.0,5.0,3.0,3.0,3200000.0
3.0,2.0,100000.0,1.0,2.0,5.0,0.0,5.0,675000.0
6.0,3.0,51984.0,1.0,0.0,5.0,0.0,3.0,599000.0
5.0,3.0,135000.0,1.0,4.0,5.0,0.0,3.0,500000.0
8.0,26.0,42000.0,1.0,5.0,4.0,7.0,6.0,7000000.0
8.0,13.0,70000.0,1.0,2.0,5.0,7.0,5.0,650000.0
9.0,8.0,100000.0,2.0,5.0,5.0,0.0,11.0,715000.0
12.0,19.0,150000.0,2.0,5.0,7.0,0.0,15.0,160000.0
8.0,18.0,270000.0,2.0,5.0,7.0,0.0,5.0,2150000.0
6.0,3.0,25000.0,1.0,0.0,5.0,0.0,3.0,325000.0
2.0,13.0,48000.0,1.0,2.0,5.0,7.0,5.0,1325000.0
2.0,7.0,30000.0,2.0,5.0,7.0,0.0,5.0,1850000.0
6.0,8.0,44051.0,1.0,0.0,5.0,0.0,3.0,575000.0
7.0,2.0,70000.0,2.0,8.0,7.0,0.0,5.0,880000.0
14.0,2.0,90000.0,2.0,0.0,5.0,0.0,8.0,280000.0
5.0,8.0,127000.0,1.0,2.0,5.0,0.0,5.0,500000.0
5.0,2.0,100000.0,1.0,0.0,5.0,0.0,5.0,460000.0
12.0,19.0,108000.0,2.0,8.0,8.0,0.0,8.0,400000.0
5.0,19.0,90000.0,2.0,5.0,7.0,0.0,8.0,851000.0
4.0,34.0,13764.0,9.0,5.0,5.0,7.0,3.0,6900000.0
6.0,34.0,27471.0,2.0,2.0,5.0,7.0,3.0,4400000.0
7.0,7.0,156600.0,2.0,5.0,5.0,0.0,3.0,600000.0
11.0,18.0,63000.0,2.0,2.0,5.0,0.0,9.0,650000.0
0.0,3.0,9999.0,1.0,2.0,5.0,0.0,3.0,500000.0
9.0,11.0,71000.0,2.0,5.0,5.0,0.0,5.0,500000.0
18.0,2.0,84000.0,4.0,0.0,5.0,0.0,13.0,90000.0
16.0,8.0,120000.0,1.0,0.0,5.0,0.0,8.0,50000.0
3.0,4.0,39511.0,1.0,5.0,5.0,0.0,5.0,551100.0
12.0,11.0,148000.0,2.0,5.0,5.0,0.0,12.0,310000.0
10.0,13.0,68000.0,1.0,2.0,5.0,0.0,5.0,415000.0
4.0,8.0,40000.0,1.0,5.0,5.0,0.0,8.0,960000.0
12.0,19.0,100000.0,2.0,5.0,7.0,0.0,8.0,450000.0
5.0,3.0,47000.0,1.0,0.0,5.0,0.0,3.0,550000.0
13.0,7.0,150000.0,2.0,0.0,5.0,0.0,8.0,100000.0
4.0,4.0,51270.0,1.0,5.0,5.0,0.0,5.0,541100.0
6.0,8.0,36343.0,1.0,0.0,5.0,0.0,3.0,511000.0
2.0,12.0,41900.0,1.0,4.0,5.0,0.0,3.0,650000.0
4.0,7.0,100230.0,2.0,5.0,5.0,0.0,13.0,600000.0
1.0,31.0,13734.0,8.0,5.0,5.0,7.0,3.0,21000000.0
13.0,4.0,100000.0,2.0,5.0,5.0,7.0,6.0,450000.0
7.0,2.0,90000.0,2.0,5.0,5.0,0.0,5.0,565000.0
4.0,3.0,62000.0,1.0,0.0,5.0,3.0,3.0,649999.0
19.0,3.0,112500.0,2.0,2.0,5.0,0.0,3.0,254268.0
7.0,4.0,133000.0,1.0,0.0,5.0,7.0,5.0,300000.0
2.0,19.0,30000.0,2.0,5.0,7.0,0.0,5.0,950000.0
11.0,16.0,117000.0,2.0,0.0,5.0,0.0,5.0,190000.0
14.0,2.0,150000.0,1.0,0.0,5.0,0.0,8.0,130000.0
7.0,18.0,115000.0,2.0,2.0,5.0,0.0,9.0,750000.0
18.0,11.0,105000.0,2.0,2.0,5.0,0.0,15.0,135000.0
4.0,7.0,10000.0,1.0,5.0,5.0,0.0,5.0,700000.0
2.0,2.0,60000.0,1.0,5.0,5.0,0.0,5.0,1200000.0
12.0,3.0,26900.0,1.0,7.0,7.0,0.0,3.0,485000.0
10.0,35.0,80900.0,2.0,2.0,5.0,7.0,3.0,1800000.0
7.0,19.0,82600.0,2.0,5.0,7.0,7.0,3.0,925000.0
9.0,4.0,150000.0,1.0,0.0,5.0,0.0,5.0,220000.0
14.0,17.0,90000.0,2.0,0.0,5.0,0.0,13.0,190000.0
2.0,3.0,51670.0,1.0,0.0,5.0,0.0,3.0,653500.0
5.0,8.0,10000.0,2.0,2.0,5.0,0.0,5.0,1200000.0
9.0,19.0,57000.0,1.0,0.0,6.0,0.0,3.0,385000.0
12.0,9.0,38757.0,1.0,0.0,5.0,0.0,3.0,170000.0
9.0,8.0,90000.0,2.0,2.0,5.0,0.0,13.0,400000.0
5.0,3.0,55000.0,1.0,0.0,5.0,0.0,3.0,285000.0
3.0,7.0,47000.0,1.0,4.0,5.0,0.0,3.0,899000.0
14.0,2.0,80000.0,1.0,0.0,5.0,0.0,8.0,150000.0
1.0,14.0,50000.0,2.0,8.0,7.0,0.0,5.0,1430000.0
7.0,7.0,56000.0,2.0,1.0,5.0,0.0,3.0,380000.0
14.0,3.0,218000.0,2.0,0.0,5.0,0.0,6.0,210000.0
10.0,13.0,84000.0,2.0,0.0,5.0,0.0,3.0,321000.0
3.0,20.0,46608.0,1.0,5.0,6.0,5.0,3.0,1499000.0
12.0,18.0,160000.0,2.0,5.0,7.0,0.0,8.0,1400000.0
2.0,7.0,60000.0,2.0,0.0,5.0,0.0,5.0,590000.0
4.0,7.0,16376.0,1.0,5.0,5.0,0.0,3.0,812000.0
13.0,2.0,80000.0,1.0,0.0,5.0,0.0,5.0,350000.0
8.0,2.0,120000.0,1.0,0.0,5.0,0.0,8.0,470000.0
11.0,19.0,82000.0,2.0,5.0,7.0,0.0,8.0,525000.0
2.0,13.0,25000.0,1.0,5.0,5.0,3.0,3.0,1600000.0
4.0,14.0,60000.0,1.0,5.0,5.0,0.0,5.0,900000.0
3.0,2.0,20000.0,1.0,5.0,5.0,0.0,5.0,1050000.0
2.0,14.0,55000.0,2.0,7.0,7.0,4.0,3.0,1811111.0
11.0,3.0,87249.0,2.0,0.0,5.0,0.0,6.0,460000.0
7.0,34.0,74200.0,2.0,5.0,7.0,7.0,6.0,5588000.0
2.0,12.0,15000.0,1.0,4.0,5.0,0.0,3.0,1000000.0
2.0,2.0,20000.0,1.0,0.0,5.0,0.0,5.0,455000.0
21.0,2.0,80000.0,1.0,0.0,5.0,0.0,11.0,55000.0
3.0,36.0,42507.0,1.0,5.0,5.0,4.0,6.0,12000000.0
15.0,7.0,150000.0,2.0,0.0,5.0,0.0,8.0,135000.0
6.0,34.0,83000.0,2.0,2.0,5.0,7.0,3.0,2250000.0
2.0,4.0,20000.0,1.0,8.0,7.0,0.0,5.0,710000.0
6.0,19.0,65000.0,2.0,5.0,8.0,0.0,3.0,525000.0
9.0,4.0,34000.0,1.0,0.0,5.0,0.0,5.0,300000.0
4.0,3.0,30000.0,1.0,0.0,5.0,0.0,3.0,500000.0
3.0,8.0,80000.0,2.0,5.0,5.0,0.0,5.0,1400000.0
13.0,3.0,89500.0,3.0,0.0,5.0,0.0,6.0,315000.0
9.0,3.0,82000.0,1.0,0.0,5.0,0.0,6.0,200000.0
3.0,20.0,37963.0,1.0,5.0,5.0,0.0,3.0,1250000.0
19.0,3.0,73000.0,1.0,0.0,5.0,0.0,6.0,200000.0
4.0,8.0,37000.0,1.0,0.0,5.0,0.0,3.0,620000.0
10.0,8.0,70000.0,1.0,0.0,5.0,0.0,11.0,425000.0
11.0,2.0,66000.0,1.0,0.0,5.0,0.0,8.0,300000.0
5.0,20.0,120000.0,9.0,5.0,5.0,7.0,5.0,1200000.0
9.0,9.0,89000.0,1.0,0.0,5.0,0.0,11.0,190000.0
7.0,8.0,49444.0,1.0,0.0,5.0,0.0,5.0,507000.0
4.0,3.0,82792.0,1.0,7.0,7.0,0.0,3.0,895000.0
10.0,3.0,92000.0,2.0,1.0,5.0,0.0,3.0,289000.0
14.0,17.0,117000.0,2.0,2.0,5.0,0.0,3.0,299000.0
3.0,3.0,25000.0,1.0,0.0,5.0,0.0,3.0,540000.0
9.0,11.0,100000.0,2.0,5.0,5.0,0.0,5.0,400000.0
6.0,2.0,160000.0,2.0,5.0,5.0,0.0,5.0,650000.0
1.0,31.0,29000.0,1.0,6.0,5.0,4.0,3.0,10500000.0
5.0,31.0,42300.0,2.0,5.0,5.0,4.0,3.0,3150000.0
9.0,8.0,155000.0,1.0,0.0,5.0,0.0,5.0,490000.0
9.0,3.0,102000.0,2.0,5.0,5.0,0.0,6.0,475000.0
6.0,7.0,77119.0,1.0,2.0,5.0,7.0,5.0,450000.0
6.0,7.0,36000.0,2.0,5.0,7.0,7.0,3.0,1385000.0
7.0,3.0,65000.0,1.0,0.0,5.0,0.0,6.0,260000.0
1.0,3.0,40000.0,1.0,0.0,5.0,0.0,3.0,850000.0
5.0,31.0,59000.0,2.0,5.0,6.0,7.0,3.0,8700000.0
3.0,13.0,49000.0,1.0,2.0,5.0,0.0,5.0,750000.0
4.0,12.0,54000.0,1.0,5.0,5.0,0.0,5.0,525000.0
11.0,7.0,160000.0,2.0,2.0,5.0,0.0,8.0,150000.0
8.0,11.0,98000.0,2.0,5.0,5.0,0.0,3.0,450000.0
4.0,31.0,20000.0,1.0,2.0,4.0,7.0,8.0,5000000.0
10.0,13.0,66441.0,1.0,2.0,5.0,0.0,3.0,540000.0
7.0,2.0,73603.0,1.0,2.0,5.0,0.0,8.0,580000.0
9.0,7.0,160000.0,2.0,2.0,5.0,0.0,5.0,200000.0
3.0,7.0,37000.0,1.0,5.0,5.0,7.0,8.0,850000.0
5.0,14.0,52024.0,1.0,4.0,5.0,5.0,3.0,969000.0
4.0,14.0,42723.0,1.0,5.0,5.0,0.0,5.0,845000.0
8.0,8.0,25000.0,1.0,0.0,5.0,0.0,5.0,525000.0
0.0,19.0,1000.0,9.0,5.0,5.0,7.0,5.0,750000.0
12.0,2.0,100000.0,1.0,0.0,5.0,0.0,11.0,290000.0
9.0,19.0,85000.0,2.0,5.0,7.0,0.0,6.0,750000.0
3.0,7.0,75000.0,2.0,5.0,7.0,4.0,3.0,1900000.0
1.0,19.0,34500.0,2.0,4.0,7.0,0.0,3.0,975000.0
13.0,8.0,110009.0,1.0,0.0,5.0,0.0,8.0,240000.0
3.0,19.0,60000.0,1.0,5.0,4.0,7.0,8.0,1600000.0
0.0,2.0,94000.0,3.0,8.0,7.0,0.0,13.0,1000000.0
3.0,19.0,19217.0,2.0,5.0,7.0,4.0,3.0,2175000.0
4.0,13.0,51000.0,2.0,1.0,5.0,0.0,3.0,600000.0
2.0,19.0,25727.0,1.0,5.0,4.0,4.0,3.0,1450000.0
9.0,3.0,167000.0,2.0,1.0,5.0,0.0,9.0,450000.0
8.0,3.0,55000.0,1.0,0.0,5.0,0.0,15.0,400000.0
13.0,13.0,77000.0,1.0,0.0,5.0,0.0,3.0,195000.0
2.0,8.0,16000.0,1.0,4.0,5.0,2.0,3.0,800000.0
5.0,2.0,40000.0,1.0,2.0,5.0,0.0,5.0,650000.0
18.0,8.0,200000.0,1.0,0.0,5.0,0.0,9.0,90000.0
5.0,8.0,105000.0,2.0,5.0,5.0,0.0,5.0,1030000.0
12.0,2.0,50000.0,1.0,0.0,5.0,0.0,5.0,250000.0
1.0,7.0,15000.0,1.0,0.0,5.0,0.0,1.0,1100000.0
11.0,7.0,91000.0,2.0,1.0,5.0,0.0,6.0,75000.0
10.0,7.0,100000.0,2.0,2.0,5.0,0.0,5.0,355000.0
2.0,31.0,27237.0,2.0,5.0,5.0,5.0,3.0,4300000.0
3.0,19.0,36474.0,1.0,5.0,7.0,4.0,3.0,2150000.0
1.0,2.0,10000.0,1.0,8.0,6.0,0.0,5.0,1270000.0
8.0,3.0,150000.0,2.0,1.0,5.0,0.0,3.0,600000.0
10.0,2.0,150000.0,1.0,0.0,5.0,0.0,5.0,280000.0
4.0,39.0,30000.0,1.0,5.0,5.0,5.0,3.0,42100000.0
8.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,375000.0
6.0,3.0,35000.0,2.0,0.0,5.0,0.0,3.0,550000.0
9.0,2.0,1400.0,2.0,5.0,5.0,0.0,8.0,670000.0
2.0,12.0,40000.0,1.0,5.0,5.0,0.0,5.0,650000.0
0.0,19.0,10000.0,2.0,5.0,7.0,0.0,5.0,200000.0
14.0,3.0,100000.0,2.0,2.0,5.0,0.0,9.0,200000.0
10.0,8.0,113000.0,1.0,0.0,5.0,0.0,8.0,350000.0
7.0,13.0,67000.0,2.0,5.0,5.0,0.0,6.0,570000.0
0.0,34.0,3000.0,2.0,5.0,5.0,4.0,1.0,7200000.0
7.0,8.0,61000.0,1.0,0.0,5.0,0.0,5.0,239000.0
7.0,11.0,120000.0,2.0,5.0,5.0,0.0,5.0,600000.0
10.0,8.0,140000.0,2.0,0.0,5.0,0.0,3.0,320000.0
10.0,4.0,117000.0,2.0,5.0,5.0,0.0,11.0,400000.0
2.0,3.0,2600.0,1.0,0.0,5.0,0.0,3.0,580000.0
16.0,18.0,160000.0,2.0,8.0,8.0,0.0,5.0,230000.0
14.0,8.0,100000.0,1.0,0.0,5.0,0.0,8.0,130000.0
10.0,2.0,63563.0,2.0,0.0,5.0,0.0,5.0,525000.0
15.0,11.0,100000.0,1.0,0.0,5.0,0.0,8.0,170000.0
13.0,8.0,80000.0,1.0,0.0,5.0,0.0,8.0,150000.0
5.0,3.0,42903.0,1.0,0.0,5.0,0.0,3.0,625000.0
4.0,13.0,21915.0,1.0,2.0,5.0,0.0,5.0,566231.0
11.0,3.0,93000.0,2.0,0.0,5.0,0.0,9.0,500000.0
21.0,3.0,112500.0,1.0,0.0,5.0,0.0,9.0,97500.0
9.0,19.0,120000.0,2.0,5.0,7.0,0.0,11.0,770000.0
2.0,2.0,61000.0,1.0,8.0,7.0,0.0,14.0,500000.0
5.0,34.0,60000.0,1.0,5.0,5.0,7.0,3.0,2350000.0
7.0,2.0,90000.0,2.0,8.0,7.0,0.0,8.0,700000.0
3.0,2.0,52000.0,1.0,0.0,5.0,0.0,8.0,415000.0
4.0,7.0,137000.0,2.0,5.0,5.0,0.0,5.0,850000.0
2.0,8.0,16000.0,1.0,0.0,5.0,0.0,5.0,900000.0
10.0,8.0,34255.0,1.0,0.0,5.0,0.0,3.0,525000.0
13.0,4.0,185000.0,2.0,5.0,5.0,0.0,6.0,285000.0
3.0,7.0,29000.0,1.0,5.0,5.0,7.0,8.0,570000.0
4.0,11.0,90000.0,2.0,5.0,5.0,0.0,5.0,1045000.0
3.0,3.0,45000.0,1.0,1.0,5.0,0.0,3.0,650000.0
10.0,8.0,94000.0,2.0,2.0,5.0,0.0,14.0,380000.0
4.0,4.0,50000.0,1.0,7.0,7.0,0.0,3.0,350000.0
4.0,20.0,116580.0,2.0,5.0,7.0,4.0,3.0,2790000.0
